Feature	Gain	Cover	Frequency
mactivos_margen/cliente_antiguedad_lag1	0.00214624127938951	0.00337047962803028	0.00254957507082153
cliente_edad/ccomisiones_mantenimiento	0.00213654947314833	0.00565385170518545	0.00337582625118036
ccomisiones_mantenimiento/cliente_edad	0.00212095857843933	0.00380380002062214	0.00321057601510859
mrentabilidad_delta2/ccomisiones_mantenimiento_lag1	0.00211729741725929	0.0015738008437116	0.00297450424929179
Master_mpagominimo/cliente_edad	0.00211604927189889	0.00372902550957734	0.00203021718602455
ctarjeta_visa_transacciones_delta2/cliente_antiguedad	0.00210938632263427	0.0043633747601838	0.00225448536355052
kmes_+_kmes	0.00209744685960017	0.00425125345797072	0.00262039660056657
mpasivos_margen_lag2	0.00209113742741701	0.00227115462326572	0.00306893295561851
mcaja_ahorro_lag2/ctrx_quarter	0.00209078811879895	0.00290469987079476	0.00341123701605288
mactivos_margen_lag1/kmes	0.00208179233738046	0.00251155237773257	0.00293909348441926
mactivos_margen_lag2	0.00207319832825993	0.00544667337776648	0.00335221907459868
kmes/ctrx_quarter	0.00203685438626797	0.00490282244657374	0.00390698772426818
Master_fechaalta_delta2/cproductos	0.0020263067043326	0.00163634343937957	0.00300991501416431
chomebanking_transacciones_delta2/kmes	0.00200636336350156	0.00246209130982522	0.00252596789423985
mcomisiones_delta2/internet_delta2	0.00200558627528941	0.0018653508257931	0.00355288007554297
mrentabilidad_annual_delta2	0.00199235089430434	0.00171607907491354	0.00290368271954674
cproductos/cliente_antiguedad	0.00198879962851387	0.00314804109415523	0.00337582625118036
mcomisiones_lag2/cliente_antiguedad_lag1	0.0019864821349865	0.00118752339147322	0.00225448536355052
ctrx_quarter_delta1/cliente_edad	0.00194273922773543	0.00221382539379956	0.00270302171860246
cproductos_lag1/cproductos	0.00193998913937382	0.00101848640271205	0.000495750708215298
mrentabilidad_lag1/Visa_fechaalta_delta2	0.00193220797996746	0.00142110450137737	0.0027738432483475
mcaja_ahorro_lag1/kmes	0.0019247209133075	0.00161714247761145	0.00260859301227573
Master_fechaalta_lag2/ccomisiones_mantenimiento	0.00191766067075173	0.00218682857790955	0.00290368271954674
chomebanking_transacciones_lag1/cliente_edad	0.00190536466867751	0.00180807527069358	0.00254957507082153
mpasivos_margen_delta1	0.00188164469523156	0.00119030611537247	0.0028918791312559
mactivos_margen_delta1/ccomisiones_mantenimiento	0.00187460073614276	0.00184348505686902	0.00291548630783758
kmes_delta2/ctrx_quarter	0.00187216654982483	0.00138114880226398	0.00282105760151086
mrentabilidad_lag2/cliente_antiguedad	0.00187106481202941	0.00225896859530079	0.0029508970727101
Visa_mpagominimo_delta1/cliente_edad	0.00185471744677946	0.00264531084612686	0.00259678942398489
mactivos_margen_delta1	0.0018499812670954	0.00545716268391357	0.00343484419263456
ctrx_quarter_delta1/cproductos	0.00184698680376162	0.00256228188494679	0.00266761095372993
cliente_antiguedad_lag2/ctrx_quarter	0.0018414543889054	0.00291890438867182	0.00305712936732767
Visa_mpagominimo_lag2/kmes_lag1	0.00184141343096566	0.00160873896291392	0.00228989612842304
mcomisiones_lag2/cproductos	0.00184049503415446	0.00168832748062431	0.00263220018885741
mpasivos_margen_delta2/kmes_delta2	0.00183827285910123	0.00254040749475138	0.00288007554296506
cliente_antiguedad/ctrx_quarter	0.00181680060604893	0.0031711922668233	0.00323418319169027
mrentabilidad_lag1/ccomisiones_mantenimiento_lag1	0.00180720353698241	0.000967347802268197	0.00288007554296506
Visa_mpagominimo_lag2/ccomisiones_mantenimiento_lag1	0.00179427507525271	0.00317451729649943	0.00285646836638338
mcuentas_saldo_delta2/kmes_lag1	0.00179334406963559	0.00201186766332609	0.0028328611898017
Visa_mpagominimo/cliente_antiguedad_delta1	0.00179066996350203	0.00142753179820282	0.00184135977337111
mtarjeta_visa_consumo_lag1/ctrx_quarter_lag2	0.00177532416298951	0.00220636465683723	0.00273843248347498
Master_mpagominimo/cpayroll_trx	0.00177280263047382	0.000338759785750962	0.000259678942398489
mcomisiones_delta2/kmes	0.00176504005179616	0.00304627143585359	0.00266761095372993
cliente_edad_lag2/ctrx_quarter	0.00174970873301985	0.00191327230150515	0.0022780925401322
mcomisiones_delta2/ccomisiones_mantenimiento	0.00173131390848176	0.001208403554411	0.00258498583569405
mcuentas_saldo_lag2/ccomisiones_mantenimiento	0.00172781573446527	0.00143016629185639	0.00241973559962229
mpasivos_margen_lag2/cliente_edad	0.00171800187165566	0.00171317064731626	0.00279745042492918
ccomisiones_mantenimiento/kmes	0.0017088991139358	0.00102270387302307	0.00142823418319169
chomebanking_transacciones_delta2/cproductos	0.00170615942529042	0.00160471978184337	0.00195939565627951
chomebanking_transacciones_lag1	0.00168025573714547	0.00144852014419045	0.00270302171860246
ctrx_quarter_delta1/cliente_antiguedad	0.0016461770884263	0.00376818360204042	0.00305712936732767
ctrx_quarter/cproductos	0.00164090463826217	0.00168955476031324	0.0023371104815864
Visa_fechaalta_delta1/cliente_antiguedad	0.00163929856438927	0.00318585037481426	0.00285646836638338
internet_lag2/cliente_edad	0.00163929038910825	0.00464566438444029	0.00251416430594901
mcuentas_saldo_delta2	0.00162886934256798	0.00132135945130943	0.00193578847969783
mcaja_ahorro_lag2	0.00157655740227338	0.00269731073938662	0.00217186024551464
kmes_-_cproductos	0.00157227277321162	0.00375510791449586	0.00284466477809254
ccomisiones_mantenimiento_delta2/cliente_edad	0.00157084557899122	0.00647716503985117	0.00191218130311615
mcuentas_saldo_delta2/cproductos_lag2	0.00156779917261601	0.00129792182994896	0.00186496694995279
ccomisiones_mantenimiento_lag1/ctrx_quarter	0.00155433467173538	0.00236717055632737	0.00297450424929179
mprestamos_personales_delta2	0.00154712426453147	0.00420640782938297	0.00142823418319169
chomebanking_transacciones_lag1/ccomisiones_mantenimiento	0.00153655579137258	0.00129035513478099	0.00250236071765817
ccallcenter_transacciones_delta2/ctrx_quarter	0.00153336100312921	0.00428637318008192	0.00144003777148253
mcaja_ahorro_delta1/kmes	0.0015203514730551	0.00152343565473724	0.00224268177525968
Visa_mpagominimo_lag2	0.00151950094838166	0.0012864922490164	0.0017233238904627
mcomisiones_lag2/cliente_antiguedad	0.00151244122156488	0.00152866681969275	0.0022780925401322
cliente_antiguedad/ccomisiones_mantenimiento	0.00150822431994924	0.00146311901570425	0.00179414542020774
ctrx_quarter_lag1/ccomisiones_mantenimiento	0.00150239639469764	0.00212717633297962	0.00246694995278565
cproductos	0.00149992909115161	0.00229166379343101	0.00167610953729934
ctarjeta_visa_transacciones_lag2/cproductos	0.00147279231304619	0.00243454162014831	0.00211284230406043
cliente_edad/cpayroll_trx	0.00146968776315091	0.000150724296045045	0.000153446647780925
mpasivos_margen_delta2/ccomisiones_mantenimiento	0.00144588922580534	0.00102825152206786	0.00240793201133145
mcaja_ahorro_lag2/cliente_antiguedad	0.00144526444098195	0.00150451641386758	0.00223087818696884
ctrx_quarter/kmes	0.00140284886065744	0.00218813066798513	0.00267941454202077
mtarjeta_visa_consumo_delta2/internet_lag1	0.00139419259138624	0.00165420671356469	0.0017823418319169
kmes_delta2/cproductos	0.00138464464744247	0.00145221143884513	0.00179414542020774
ctrx_quarter/ccomisiones_mantenimiento	0.00136908013377627	0.00208103890422077	0.00211284230406043
Master_mpagominimo_lag1/kmes	0.00135524359877864	0.00162754584915083	0.00132200188857413
cproductos/ctrx_quarter	0.00134826257973962	0.00149957392244869	0.0022780925401322
chomebanking_transacciones_delta1/kmes	0.00134691184194241	0.00135052048440751	0.0017823418319169
cproductos_-_cpayroll_trx	0.00134228570990138	0.00343893558151053	0.00217186024551464
mprestamos_personales_lag1/ctarjeta_visa_transacciones_lag1	0.00133626418621897	0.00120607664546987	0.000696411709159585
chomebanking_transacciones_delta2/cpayroll_trx	0.00133553859754415	0.000837921383661897	0.0016052880075543
mtarjeta_visa_consumo_delta2/ccomisiones_mantenimiento_lag1	0.00133467930902419	0.000700372336939938	0.00177053824362606
cliente_antiguedad_-_kmes	0.00132643918000842	0.00329292378361386	0.00246694995278565
mprestamos_personales_delta2/ccomisiones_mantenimiento	0.00132355791778564	0.00130977858097039	0.000838054768649669
mtarjeta_visa_consumo_delta2/ctrx_quarter	0.00132183337688394	0.00101844802414938	0.00165250236071766
mrentabilidad_annual_delta2/ccomisiones_mantenimiento	0.00132066884043941	0.000696118712910458	0.00220727101038716
Master_mpagominimo/ctrx_quarter_delta1	0.00131205609569284	0.00365440924057718	0.00218366383380548
mrentabilidad_annual/ctarjeta_visa_transacciones_lag2	0.00129100621310426	0.00098803162270419	0.00190037771482531
ccomisiones_mantenimiento_delta2/cpayroll_trx	0.00129089782723342	0.000359711978020132	0.000519357884796978
Master_mpagominimo/kmes	0.00129031963870157	0.00201713247905032	0.00134560906515581
ctrx_quarter_delta2/cpayroll_trx	0.00128326703383433	0.000573192732883109	0.0017823418319169
Visa_mpagominimo_lag2/Visa_fechaalta_delta2	0.00127452430585427	0.000943584519336067	0.00156987724268178
mactivos_margen_delta1/ccomisiones_mantenimiento_delta2	0.00127281294272609	0.00130456688340175	0.00192398489140699
mprestamos_personales_lag2	0.00127033928073498	0.00207382317822739	0.000956090651558074
mactivos_margen_delta2/cpayroll_trx_lag1	0.00126577675546048	0.0011275732955243	0.00168791312559018
mcaja_ahorro_lag2/ccomisiones_mantenimiento_delta2	0.00125107075301729	0.00284290565709889	0.00218366383380548
mactivos_margen/cpayroll_trx_lag2	0.00124692242799136	0.000566891695966736	0.00181775259678942
mpasivos_margen_lag2/ccomisiones_mantenimiento	0.00124631558837017	0.00137408881536549	0.00243153918791313
Master_mpagominimo/ccomisiones_mantenimiento	0.0012422162924373	0.00140568827772087	0.00144003777148253
mcaja_ahorro_lag2/cliente_edad	0.00123370465575328	0.000740323308259379	0.00162889518413598
mprestamos_personales_delta1/ctrx_quarter	0.00120887466549146	0.00279843880823838	0.00125118035882908
ctrx_quarter/cliente_edad	0.00120885487233704	0.00105123277225917	0.00212464589235128
cliente_antiguedad_-_cproductos	0.0012062854993592	0.00225600093122634	0.00177053824362606
cproductos_delta1	0.00119852098714568	0.000325639045111092	0.000188857412653447
ccomisiones_mantenimiento/cliente_antiguedad	0.00119628229568784	0.00176897001828055	0.00182955618508026
chomebanking_transacciones_delta1/ccomisiones_mantenimiento	0.0011938370402561	0.000630674642283381	0.00186496694995279
chomebanking_transacciones_delta2	0.00118964450407658	0.00122514328226863	0.00161709159584514
cliente_antiguedad_lag1	0.00118657359496905	0.00274462733557829	0.00204202077431539
ctarjeta_visa_transacciones_lag1/cproductos	0.00118630115168613	0.00193554994471414	0.00188857412653447
mprestamos_personales_delta2/ctarjeta_visa_transacciones_lag1	0.00115041295162246	0.00156209677262427	0.00102691218130312
cproductos_+_cliente_antiguedad	0.00114370504380335	0.00331827171183661	0.00211284230406043
cproductos_lag2	0.00113585797874174	0.00167409125871721	0.00175873465533522
mtarjeta_visa_consumo_lag2/kmes	0.00113085712628525	0.000623890257961762	0.00134560906515581
mactivos_margen_lag1/cpayroll_trx	0.00111506007751269	0.000418781313766286	0.00144003777148253
cpayroll_trx/ctrx_quarter	0.00111137407788465	0.000818130281966318	0.0005547686496695
Visa_mpagominimo_delta2	0.00109708143675215	0.00093418900222512	0.00158168083097262
ctarjeta_visa_transacciones_delta2/ccomisiones_mantenimiento	0.00109490703482567	0.000628463703346842	0.00132200188857413
cliente_antiguedad_-_ccomisiones_mantenimiento	0.00109382368995193	0.00160331868620031	0.00154627006610009
cliente_antiguedad_lag1/ccomisiones_mantenimiento	0.00106514785778776	0.00161796149838731	0.00188857412653447
cliente_edad_lag1/ccomisiones_mantenimiento	0.00105072030983853	0.00110916604692913	0.0016052880075543
