Feature	Gain	Cover	Frequency
mrentabilidad_lag1/mrentabilidad/cliente_antiguedad_lag2	0.00159266109486663	0.000725597479954478	0.00251502883081831
cdescubierto_preacordado_lag1/chomebanking_transacciones/ctrx_quarter	0.00159140805780762	0.000725990839658266	0.00224921277552857
mrentabilidad_lag1/mcuentas_saldo_delta1/Master_fechaalta_lag1	0.00158662033505354	0.000627805172418791	0.00202429149797571
mcomisiones_lag1	0.0015826168900556	0.00237150857841233	0.0030057661636609
mpasivos_margen/mactivos_margen_delta1/mrentabilidad_lag2	0.00157965189426465	0.00356282852178032	0.00233100233100233
mactivos_margen_delta1/mcuentas_saldo_lag2/mrentabilidad_lag2/mrentabilidad_annual_delta1/mrentabilidad_annual/ctrx_quarter_lag2/Master_fechaalta_lag2/cdescubierto_preacordado	0.0015768431696647	0.00139751292974503	0.00186071238702818
mpasivos_margen/mactivos_margen_delta1/mactivos_margen_lag2	0.00156818444931897	0.000461500402592859	0.00153355416513311
mcuenta_corriente_lag2	0.00156379884502213	0.00171822603788471	0.00200384410910727
mactivos_margen_lag1/mtarjeta_visa_consumo_lag1/Visa_fechaalta_lag1/ctrx_quarter_delta1	0.00155320309298585	0.00169858273408852	0.00212652844231792
cproductos_lag2	0.00155276560015546	0.00398181522462267	0.00243323927534454
mcuentas_saldo/ctarjeta_visa_transacciones_lag1/cliente_antiguedad_lag2	0.00154907223326966	0.00143180926815407	0.00110415899889584
mrentabilidad_lag1/mpasivos_margen_lag1/Visa_fechaalta_lag1	0.00152738119655801	0.00172579088489401	0.00284218705271337
mrentabilidad_annual_delta2/mpasivos_margen/mactivos_margen/mpasivos_margen/mactivos_margen_delta1/mactivos_margen/mrentabilidad_annual_delta2/mpasivos_margen/mcuentas_saldo_lag2/mpasivos_margen_delta1	0.00152436179045449	0.000822351626389582	0.00239234449760766
mpasivos_margen_delta2/mcomisiones_delta1/mcomisiones_lag2/mcomisiones_delta1/mactivos_margen_lag2	0.00152059323879162	0.00187299379898662	0.00188115977589662
mrentabilidad/Visa_mpagominimo_lag1/mrentabilidad_annual/cliente_edad_lag1/mtarjeta_visa_consumo_delta2/mactivos_margen_delta2/mactivos_margen_lag2/Visa_mpagominimo_delta2/mcomisiones_lag1	0.00151466816696582	0.000904320075723501	0.00149265938739623
mcuentas_saldo_delta1	0.00151067462829811	0.00308521888237706	0.00253547621968675
mrentabilidad_annual_delta1/mrentabilidad_annual/mactivos_margen_delta1	0.0015046647208736	0.00064065029498129	0.00208563366458103
mrentabilidad/chomebanking_transacciones_lag1/cdescubierto_preacordado_lag1	0.00150205968540567	0.000685789477931196	0.00149265938739623
cliente_antiguedad_lag2	0.00149888905773901	0.00241412563149678	0.00284218705271337
mcomisiones_lag2/ccomisiones_mantenimiento/mtarjeta_visa_consumo_lag1/mrentabilidad_annual_lag1	0.00149072768307326	0.00544302003205271	0.00102236944342207
mrentabilidad_lag1/cdescubierto_preacordado_lag1/chomebanking_transacciones	0.00148865128155995	0.000957078096230293	0.00184026499815974
mrentabilidad/cliente_antiguedad_lag2/mpasivos_margen_delta1/mcomisiones_lag1/mactivos_margen_delta2	0.00147409648200693	0.000716161474824802	0.00222876538666012
mrentabilidad_lag2/ctrx_quarter_lag2	0.001468223887161	0.000939740960109249	0.00278084488610804
mrentabilidad_annual_delta1/mrentabilidad_annual/mactivos_margen_delta1/kmes_lag1/cliente_edad_lag2/mcomisiones_lag1/mactivos_margen_delta2	0.00146690121044183	0.000968087540175118	0.00257637099742363
mcuentas_saldo_delta1/mcomisiones/mrentabilidad/mcuenta_corriente/mrentabilidad_annual_delta2/mpasivos_margen/mcuentas_saldo_lag2/mpasivos_margen_delta1/mrentabilidad_annual_lag1/mrentabilidad_annual_delta1/mrentabilidad_annual/mactivos_margen_delta1/kmes_lag1	0.00143738989802202	0.00230207673422618	0.00235144971987077
mrentabilidad_annual_lag1/mrentabilidad_annual_delta1/mrentabilidad_annual/mactivos_margen_delta1/kmes_lag1	0.00142795476516177	0.00120383186712257	0.00245368666421298
mcuentas_saldo_delta1/mcomisiones/mcomisiones_delta2/mcuentas_saldo_lag2/mpasivos_margen_delta1/mactivos_margen_lag2/mcuenta_corriente_delta2	0.0014279425776056	0.00334499517334531	0.00243323927534454
mpasivos_margen_delta2/mactivos_margen_lag1	0.00142721651220526	0.000923426559218052	0.00220831799779168
mactivos_margen_delta1/mcuentas_saldo_lag2/mrentabilidad_lag2/mrentabilidad_annual_delta1/mrentabilidad_annual/ctrx_quarter_lag2/Master_fechaalta_lag2	0.00142499165941293	0.00105874383990798	0.00165623849834376
mpasivos_margen_delta1/mrentabilidad_annual_delta1/mrentabilidad_annual/mactivos_margen_delta1/mcuentas_saldo_lag2/mcaja_ahorro_delta1/mrentabilidad_annual_delta1/mrentabilidad_annual/mactivos_margen_delta1/kmes_lag1	0.00142357924176918	0.000562703370148444	0.0013290802764487
mcaja_ahorro/mcomisiones_delta2	0.00142042359672511	0.00259045875988868	0.00224921277552857
mpasivos_margen/Master_fechaalta_lag2	0.00141630248617549	0.00155916525695676	0.00179937022042285
mrentabilidad_lag1/mpasivos_margen_lag1/ctrx_quarter_lag1/mpasivos_margen_delta2/mactivos_margen_lag1	0.0014153180324129	0.000922829578020539	0.00200384410910727
mactivos_margen_delta1/mcuentas_saldo_lag2	0.00141202203801802	0.000911383581933864	0.00210608105344947
mpasivos_margen_delta2/mactivos_margen_lag1/ccomisiones_mantenimiento_lag2/mrentabilidad_delta2/mactivos_margen_delta1/mcuentas_saldo_lag2/mrentabilidad_lag2/ctrx_quarter_delta2	0.00141140145955363	0.00332885971255466	0.00239234449760766
mactivos_margen_delta1/mcuentas_saldo_lag2/chomebanking_transacciones_delta1	0.0014087642083572	0.000955058849750851	0.00171758066494909
mrentabilidad_delta1	0.00140627454639237	0.00174105169881389	0.00218787060892324
cliente_edad_lag2/mpasivos_margen/mactivos_margen_delta1/mcomisiones_lag2/mcomisiones_delta1/mrentabilidad_annual/Visa_fechaalta_delta1	0.00139903270230756	0.00101142652401004	0.00153355416513311
mcomisiones_delta2/mcuentas_saldo_lag2/mpasivos_margen_delta1/mactivos_margen_lag2/mcomisiones_lag1	0.00139662991624581	0.000880548808918155	0.00210608105344947
mcuenta_corriente/cproductos_lag2	0.00139214245530551	0.00193697105528025	0.00161534372060688
mtarjeta_visa_consumo_lag1/Visa_fechaalta_lag1/ctrx_quarter_delta1	0.00138843433354327	0.00157992230862014	0.00173802805381753
mrentabilidad_annual_delta1/mrentabilidad_annual/mactivos_margen_delta1/kmes_lag1/cliente_edad_lag2	0.00138408225216256	0.000532692338630078	0.0019220545536335
mrentabilidad_annual_delta2/mpasivos_margen/mcuentas_saldo_lag2/mpasivos_margen_delta1/chomebanking_transacciones	0.00138366418284789	0.000953989836908794	0.00175847544268597
mcomisiones/mprestamos_personales_lag2	0.0013801529131276	0.00156026666412736	0.00147221199852779
mrentabilidad_lag1	0.00137905757459428	0.00119036199679524	0.0024127918864761
chomebanking_transacciones_lag1	0.00137033811833363	0.000883964096699273	0.00222876538666012
mrentabilidad_lag1/mpasivos_margen_lag1/ctrx_quarter_lag1/mpasivos_margen_delta2/mactivos_margen_lag1/mcaja_ahorro_delta1	0.00136005333735635	0.000437735306135807	0.00155400155400155
mpayroll_delta1/mpayroll_sobre_edad/Visa_fechaalta_lag1/mpayroll_delta1	0.00135963476251423	0.0021374564694847	0.000613421666053245
mpayroll_lag1/ctarjeta_visa_transacciones_delta1/Master_mpagominimo_lag2/mpayroll_sobre_edad/Visa_fechaalta_lag1/mtarjeta_visa_consumo_lag2/mrentabilidad_annual/Visa_fechaalta_delta1	0.00135925243318997	0.000109802890491329	0.000143131722079091
chomebanking_transacciones_delta1/kmes_delta1	0.00135389418326664	0.00209580507590837	0.00220831799779168
kmes_lag2/Visa_fechaalta_lag1/mrentabilidad_annual_delta2	0.00134825939743984	0.00332917440031769	0.00214697583118636
mcuentas_saldo_lag2/mpasivos_margen_delta1/cdescubierto_preacordado_lag2	0.00134367374402817	0.000791464405413368	0.00198339672023883
mcaja_ahorro_delta2/mcaja_ahorro_delta2/kmes_lag2/ctarjeta_visa_transacciones_lag2	0.00134155286770661	0.00114497908508769	0.00128818549871181
mcuentas_saldo_delta1/Master_fechaalta_lag1	0.00133601903757706	0.00168904491821198	0.00204473888684415
mcomisiones_lag2/mcomisiones_delta1/mrentabilidad_annual/Visa_fechaalta_delta1/mtarjeta_visa_consumo/mrentabilidad_lag1/cdescubierto_preacordado_lag1/mrentabilidad_annual_lag1/mcuentas_saldo_lag2	0.00133292044027776	0.00098358128474312	0.00128818549871181
mactivos_margen_lag1/kmes_delta1/mtarjeta_visa_consumo	0.00132772162740516	0.00193929727658736	0.00204473888684415
mrentabilidad/chomebanking_transacciones_lag1/mrentabilidad_lag1/mactivos_margen_delta1/ctrx_quarter_delta1	0.00132650092496692	0.00159156112809103	0.0024127918864761
Visa_fechaalta/mactivos_margen/mrentabilidad_annual_delta1/mrentabilidad_annual/mactivos_margen_delta1/mcuentas_saldo_lag2/mcaja_ahorro_delta1/mrentabilidad_annual_delta1/mrentabilidad_annual/mactivos_margen_delta1/kmes_lag1	0.00132567842538334	0.000600134245491191	0.00149265938739623
mcaja_ahorro/mcomisiones_delta2/chomebanking_transacciones_delta1/kmes_delta1/ctrx_quarter_delta2	0.00131962698110733	0.00184685774619733	0.00202429149797571
mactivos_margen_delta1/mcuentas_saldo_lag2/ctrx_quarter/mactivos_margen_delta1/mcuentas_saldo_lag2/chomebanking_transacciones_delta1	0.001315647217788	0.00270661248136233	0.00173802805381753
mtarjeta_visa_consumo_lag1/kmes_delta1/mcuentas_saldo/mrentabilidad_lag2	0.00131456496650226	0.000688641721430423	0.00145176460965935
mrentabilidad_delta2/mactivos_margen_delta1/mcuentas_saldo_lag2/mrentabilidad_lag2	0.00131403867478821	0.00144376740314921	0.00237189710873921
mcuentas_saldo_delta1/mcomisiones/mcomisiones_delta2/mcuentas_saldo_lag2/mpasivos_margen_delta1/mactivos_margen_lag2	0.00131311005475165	0.00182541115811201	0.00245368666421298
mrentabilidad/Visa_mpagominimo_lag1	0.00131231261947916	0.000959445967388386	0.00141086983192246
mcomisiones/mcomisiones_lag1/kmes_lag2/Visa_fechaalta_lag1/mrentabilidad_annual_delta2	0.00130386387873339	0.000936993612531032	0.00210608105344947
cliente_edad_lag2/mpasivos_margen/mactivos_margen_delta1/Master_fechaalta_delta1	0.00129868117529354	0.000428746651257497	0.00100192205455363
mcuentas_saldo_delta1/mcomisiones/mcaja_ahorro/mrentabilidad_annual_lag1/mcaja_ahorro_delta1/mrentabilidad_lag1	0.00127307501156562	0.000940615606980023	0.00210608105344947
mrentabilidad_lag1/cdescubierto_preacordado_lag1/cproductos_lag1/mcomisiones_delta1	0.00127149880553934	0.000882597364551997	0.00194250194250194
