Feature	Gain	Cover	Frequency
mtarjeta_visa_consumo_lag1/mrentabilidad_annual_lag1/Visa_mpagominimo_lag1/mcomisiones_lag2/Master_fechaalta/mcaja_ahorro_lag1/mpasivos_margen_lag2/mcomisiones_lag2/mcomisiones_delta1/mactivos_margen_delta2/mcuentas_saldo/mcaja_ahorro_lag1/mpasivos_margen_lag2/Master_fechaalta/mrentabilidad_lag1/mactivos_margen_delta1/kmes_lag2/mrentabilidad_annual_delta1/mtarjeta_visa_consumo_lag1/mcuentas_saldo/mcaja_ahorro_lag1/mrentabilidad/Visa_mpagominimo_lag1	0.00141826698794734	0.00224258067723299	0.00226938993458817
Master_mpagominimo_lag1/cliente_antiguedad_lag1/Master_fechaalta_lag1	0.00141815011364294	0.00415927446098298	0.00206914964624216
Visa_fechaalta_lag2	0.001413992167183	0.00288848578911248	0.00287011079962622
Visa_mpagominimo_lag1	0.00141357775048632	0.00326138408129562	0.00427179281804832
mrentabilidad_annual_delta1/mtarjeta_visa_consumo_lag1/mrentabilidad_lag1/cdescubierto_preacordado_lag1	0.00140843036454983	0.00230448850642881	0.00307035108797223
mcuenta_corriente_lag2/kmes_lag1/mcomisiones/kmes_delta1	0.00140682060186636	0.00167877079141951	0.00213589640902416
mrentabilidad/cliente_antiguedad_lag2	0.00140595723496686	0.00193643451315261	0.0026031237484982
kmes_lag1/mrentabilidad_annual/Visa_fechaalta_delta1	0.00138499778142398	0.00138078581968032	0.00226938993458817
mrentabilidad_annual_delta2/mpasivos_margen/ctarjeta_visa_transacciones_delta1/mcuentas_saldo_lag2/mpasivos_margen_delta1/mactivos_margen_lag2/Visa_fechaalta_delta1/mrentabilidad_delta2/ctarjeta_visa_transacciones_lag2	0.00137928644840981	0.00746312858688419	0.00287011079962622
mpasivos_margen_delta1/mcuentas_saldo_delta1	0.0013707093227986	0.00251308080473753	0.00300360432519023
mcuenta_corriente_lag1/mcuentas_saldo_lag2/mpasivos_margen_delta1/cliente_edad_lag1	0.00136472318474225	0.00178275554148764	0.00213589640902416
mcomisiones/cproductos_lag2/Visa_mpagominimo	0.00135775077828854	0.00438780757317505	0.00353757842744627
mcomisiones_lag2/Master_fechaalta/mcaja_ahorro_lag1/mtarjeta_visa_consumo_delta2	0.00133822777000239	0.00480656325567998	0.00287011079962622
mactivos_margen_lag2/mcuentas_saldo_lag1	0.00132009489413457	0.00124002075129693	0.00226938993458817
mcuentas_saldo_delta2/mcuentas_saldo_delta1/Master_fechaalta_lag1	0.00130663837912888	0.00109460160516788	0.00253637698571619
mrentabilidad/ccomisiones_mantenimiento_lag1	0.00130000411841686	0.0041814782021626	0.00240288346015218
mrentabilidad_delta1	0.0012976561605435	0.00349567878110563	0.00273661727406221
mactivos_margen_lag1/kmes_delta1/mcuentas_saldo_lag2	0.00129486354371766	0.00154719129155688	0.00233613669737018
mrentabilidad_annual_delta2	0.00129100404404704	0.0020836642829278	0.00220264317180617
mcuentas_saldo/mcaja_ahorro_lag1/mrentabilidad/Visa_mpagominimo_lag1	0.00128248293249682	0.00137800718168017	0.00240288346015218
mrentabilidad_delta1/mpasivos_margen_delta2/kmes_lag1	0.00127252219952163	0.00160917380017157	0.0026031237484982
mprestamos_personales_lag2	0.00126440606262983	0.00164708980927186	0.00120144173007609
Master_mpagominimo_lag1	0.00126176649306679	0.00198255680405453	0.00200240288346015
mrentabilidad_annual_delta1/ccomisiones_mantenimiento_lag2/ctrx_quarter_lag1	0.00125925722863236	0.00188898771935001	0.00173541583233213
kmes_delta2/mactivos_margen_lag1/kmes_delta1/mactivos_margen_delta2/cproductos_lag1	0.00125383658139963	0.000752753042686108	0.00213589640902416
Visa_fechaalta_lag1	0.00125138673600909	0.00200493526689339	0.00347083166466426
mactivos_margen/mpasivos_margen_lag1/Visa_mpagominimo	0.00124766306827879	0.00100646861853868	0.00193565612067815
mcaja_ahorro_delta1/ccallcenter_transacciones_delta2/chomebanking_transacciones_delta1	0.00122733972898899	0.00127798466794895	0.00140168201842211
mrentabilidad_lag1/cdescubierto_preacordado_lag1	0.00121383709841608	0.00151294725539186	0.00280336403684421
mrentabilidad_annual_lag1/mcaja_ahorro_delta1	0.0012121975652319	0.0018353397156901	0.00347083166466426
ctarjeta_visa_transacciones_lag1/mactivos_margen	0.00120862905749376	0.00168421534376867	0.00246963022293419
mpasivos_margen_lag1/cproductos_lag2/mrentabilidad_lag1	0.00120861449029456	0.00223423489991309	0.00226938993458817
mactivos_margen_delta2/mcaja_ahorro_lag1/mcaja_ahorro_delta2/mactivos_margen_delta2/chomebanking_transacciones_delta2	0.00120256433648553	0.00293898598481483	0.00273661727406221
mcuenta_corriente_delta2/mcuenta_corriente_lag2/mcuentas_saldo_lag2/cliente_antiguedad_lag1	0.00118368117387508	0.00449092857826647	0.00220264317180617
mrentabilidad_annual_lag2/mactivos_margen_lag1	0.00117947735161907	0.0014469968742577	0.00226938993458817
cproductos_lag2	0.00117679152009143	0.00237201560963304	0.00387131224135629
mpasivos_margen_delta2/kmes_lag1/mrentabilidad/cliente_antiguedad_lag2/cliente_antiguedad_delta1	0.00117340537408484	0.00175307258605612	0.00213589640902416
mactivos_margen_lag1/kmes_delta1/mactivos_margen_lag1/Master_fechaalta_delta1/mcaja_ahorro_delta2/kmes_lag2/mcaja_ahorro_delta2/mcomisiones_delta1	0.00116850648101804	0.00241875365347921	0.00213589640902416
mactivos_margen_lag1/kmes_delta1/mrentabilidad_delta1	0.00116839604906746	0.00163431962864546	0.00206914964624216
mtarjeta_visa_consumo/mcaja_ahorro_delta1/mtarjeta_visa_consumo/Visa_fechaalta_lag2/mrentabilidad_annual_delta1/mtarjeta_visa_consumo_lag1/mpasivos_margen_lag2/Master_fechaalta	0.00114167022771707	0.00670510007732561	0.00233613669737018
mcaja_ahorro_delta2/mactivos_margen_delta2	0.00113297544831981	0.00193632742568404	0.00220264317180617
mtarjeta_visa_consumo_lag1/mrentabilidad_annual_lag1/Visa_mpagominimo_lag1/Visa_fechaalta_lag2/mrentabilidad_annual_delta1/mtarjeta_visa_consumo_lag1/mpasivos_margen_lag2/Master_fechaalta	0.0011329613530505	0.000669106457371536	0.00180216259511414
mtarjeta_visa_consumo_lag1/mrentabilidad_annual_lag1/Visa_mpagominimo_lag1	0.00111313156314549	0.00109378294965161	0.00280336403684421
mcomisiones_delta2/mcuentas_saldo_lag1/mpasivos_margen_lag2/mcomisiones_lag2/mcomisiones_delta1	0.0011120775777474	0.00115271628350348	0.0026031237484982
mcuentas_saldo_delta1/Master_fechaalta_lag1/mcomisiones_lag2/cdescubierto_preacordado_lag1	0.00110689436820844	0.00179876229994687	0.00213589640902416
mcaja_ahorro_lag2	0.00110656878969914	0.00190885244476886	0.00293685756240822
mrentabilidad_annual_lag2/Visa_mpagominimo_lag2	0.00110334623620097	0.00316074017843759	0.00240288346015218
ctarjeta_visa_transacciones_lag1/Master_fechaalta_delta2	0.0010965123079299	0.00407757235865025	0.0026698705112802
mpasivos_margen_delta2/kmes_lag1	0.00109626056898415	0.000835428795555397	0.00120144173007609
mtarjeta_visa_consumo_lag1/mrentabilidad_annual_lag1/mcuentas_saldo_lag2/chomebanking_transacciones_lag2/mtarjeta_visa_consumo_delta2	0.00108345456151698	0.00164719548769479	0.00193565612067815
mcuenta_corriente_lag2/mcaja_ahorro_lag2	0.00108210037041771	0.00371731602394036	0.00200240288346015
mpasivos_margen_lag1/Visa_mpagominimo	0.0010757849718144	0.00234471535037709	0.00387131224135629
mactivos_margen_lag2/mactivos_margen_lag1/mcuenta_corriente_lag2/kmes_lag1/ctarjeta_visa_transacciones_lag2	0.00107312172383982	0.00420840365527856	0.00206914964624216
cdescubierto_preacordado/mcomisiones_delta1	0.00107224520722361	0.00160702077843515	0.0026031237484982
mactivos_margen_delta2/mcuentas_saldo/mcaja_ahorro_lag1/mpasivos_margen_lag2/Master_fechaalta/mrentabilidad_lag1/mactivos_margen_delta1	0.0010553266078251	0.0027583237891627	0.00226938993458817
mcuenta_corriente/ctrx_quarter_lag2/mcomisiones_lag2/Master_fechaalta	0.00105511176517072	0.00514308562564628	0.00206914964624216
mpasivos_margen_delta2/kmes_lag1/mcomisiones_delta1/mrentabilidad_annual/Visa_fechaalta_delta1	0.00104849213781728	0.00156383071150802	0.00220264317180617
mrentabilidad_annual_delta2/mcaja_ahorro_delta2/mactivos_margen_delta2/chomebanking_transacciones_delta2/chomebanking_transacciones_lag2/mcuentas_saldo_lag2/mpasivos_margen_delta1/Visa_fechaalta_delta1/mrentabilidad_delta2/ctarjeta_visa_transacciones_lag2	0.00104744784924329	0.00125768454742765	0.00206914964624216
mcuenta_corriente_delta2/mcuenta_corriente_lag2/mcuentas_saldo_lag2/mcomisiones_delta2	0.00104701011020479	0.00243292160737952	0.00246963022293419
mrentabilidad_annual_delta1	0.00103854296494076	0.00109660104092965	0.00180216259511414
mrentabilidad_annual_lag1/mcaja_ahorro_delta1/Master_fechaalta	0.00102915338198828	0.00137574143629264	0.00273661727406221
mcaja_ahorro_lag2/mpasivos_margen_delta2/kmes_lag1/mrentabilidad/cliente_antiguedad_lag2/cliente_antiguedad_delta1	0.00102201984058293	0.00162219479092172	0.00200240288346015
mcuenta_corriente/ctrx_quarter_lag2/mrentabilidad_annual_delta2/mactivos_margen_lag1	0.00102097048093114	0.0025729102916158	0.00153517554398612
mcuentas_saldo_delta1/Master_fechaalta_lag1/mcomisiones_lag2/cdescubierto_preacordado_lag1/mactivos_margen_delta2/mcuentas_saldo/mcaja_ahorro_lag1/cliente_antiguedad_delta2	0.00101683998033935	0.00197566938897102	0.00200240288346015
Master_fechaalta_delta2/mactivos_margen_delta2	0.00101028337550709	0.00184167619392875	0.00213589640902416
kmes_lag1/mcuentas_saldo_delta2/mtarjeta_visa_consumo_lag1/mrentabilidad_annual_lag1	0.000993834371406077	0.00179205665175079	0.00193565612067815
mpasivos_margen/cliente_edad_lag2	0.000992183477613103	0.000806247460371366	0.00200240288346015
mprestamos_personales_delta1/ccomisiones_mantenimiento_lag1	0.000986460389508988	0.00306900003497251	0.00220264317180617
mrentabilidad_lag2	0.000986077034264338	0.000964046481484816	0.00213589640902416
mcuentas_saldo_lag2/chomebanking_transacciones_lag2/ctrx_quarter	0.000986014706713454	0.00288790948944612	0.00200240288346015
mrentabilidad/cliente_antiguedad_lag2/mactivos_margen_delta1/mrentabilidad_annual_lag1/mcaja_ahorro_delta1/mrentabilidad_annual_lag2	0.000985715741231053	0.00158146209958904	0.00213589640902416
mcaja_ahorro_delta2/mactivos_margen_delta2/chomebanking_transacciones_delta2/chomebanking_transacciones_lag2/mcuentas_saldo_lag2/mpasivos_margen_delta1/cproductos_lag1	0.000985081918539731	0.00168899482657621	0.00233613669737018
mcuentas_saldo/mrentabilidad_annual_lag2/mcomisiones_delta2	0.000969276283870772	0.00436971401812444	0.00233613669737018
Visa_fechaalta_delta2/mrentabilidad_annual_lag2	0.000965896280177938	0.00103601489654322	0.00166866906955013
mcuentas_saldo_lag1/mcuentas_saldo_delta1/Master_fechaalta_lag1	0.000961178798127974	0.00191400673371639	0.00240288346015218
mcuentas_saldo_lag2/mpasivos_margen_delta1/mtarjeta_visa_consumo_lag2/Master_fechaalta_delta1/mcaja_ahorro_delta2/kmes_lag2	0.000954189931231065	0.00259368526051746	0.00193565612067815
mrentabilidad/ccomisiones_mantenimiento_lag1/mrentabilidad_annual/Visa_fechaalta_delta1	0.00095192347170921	0.00187152118960876	0.0012681884928581
mrentabilidad_lag2/mtarjeta_visa_consumo_lag1/mactivos_margen	0.000951534724637972	0.00279238746748592	0.00193565612067815
mrentabilidad_lag1	0.000946686560695981	0.000903140483738331	0.00193565612067815
mcuentas_saldo/mrentabilidad_annual_lag2/mcomisiones_delta2/mactivos_margen_delta2	0.000944015074562103	0.000963861896506105	0.00220264317180617
mcuentas_saldo_lag2/mpasivos_margen_delta1/mrentabilidad_annual_delta1/ccomisiones_mantenimiento_lag2/ctrx_quarter_lag1/mcuenta_corriente/mrentabilidad_annual_lag2/Visa_mpagominimo_lag2	0.000934858951695722	0.000577363495815177	0.00100120144173008
mrentabilidad/mcaja_ahorro_delta2/mactivos_margen_delta2/chomebanking_transacciones_delta2	0.000932076502112289	0.000648393486477995	0.00166866906955013
mactivos_margen_delta2/mcaja_ahorro_lag1/Visa_fechaalta_delta2/mrentabilidad_lag2	0.000927013598865943	0.000882552917906662	0.00180216259511414
mcomisiones/mactivos_margen_lag2/mcuenta_corriente_lag2/kmes_lag1/mcomisiones/kmes_delta1/mcaja_ahorro_delta2	0.000921204112627768	0.000467932784352244	0.00113469496729409
mrentabilidad/cliente_antiguedad_lag2/cliente_antiguedad_delta1/ctrx_quarter	0.000913652962181554	0.00187194813043738	0.00253637698571619
mcuentas_saldo_delta1/Master_fechaalta_lag1/mcomisiones_lag2/cdescubierto_preacordado_lag1/mpasivos_margen_lag1/cproductos_lag2/ctrx_quarter_delta1	0.000908390624650305	0.00107267544597915	0.00193565612067815
mcuentas_saldo_lag2/chomebanking_transacciones_lag2	0.000903478563881871	0.0025727369790022	0.00193565612067815
mcomisiones_delta2	0.000900744559745093	0.00194044888417817	0.00173541583233213
mrentabilidad_annual_lag2/Master_fechaalta_delta2/mactivos_margen_delta2	0.000894842436783665	0.000972686749343265	0.00186890935789614
ccallcenter_transacciones_delta2	0.000889868929650577	0.00114923030459255	0.000533974102256041
mtarjeta_visa_consumo_lag1/mrentabilidad_annual_lag1/Visa_mpagominimo_lag1/mtarjeta_visa_consumo_delta1/mactivos_margen_delta1	0.000885867553682465	0.003645175705314	0.00240288346015218
mtarjeta_visa_consumo_lag1/mrentabilidad_annual_lag1/mrentabilidad_delta1	0.000879436952309982	0.00211271316782176	0.00186890935789614
kmes_delta2/mactivos_margen_lag1/kmes_delta1/mactivos_margen_delta2/cproductos_lag1/mrentabilidad_annual	0.000876953910212645	0.000503747906404763	0.00140168201842211
mpasivos_margen_lag1/mactivos_margen_delta2/mcomisiones_lag2/mcaja_ahorro_delta2/chomebanking_transacciones_lag1/cproductos_lag2/Visa_mpagominimo	0.000876395277422631	0.00165620351646502	0.00166866906955013
mcuentas_saldo_lag2/mpasivos_margen_delta1/mtarjeta_visa_consumo_lag2/Master_fechaalta_delta1/mcaja_ahorro_delta2/kmes_lag2/mtarjeta_visa_consumo_lag1/Visa_fechaalta	0.000869561230621411	0.00177063211280955	0.00193565612067815
mcuentas_saldo_delta1/Master_fechaalta_lag1/mactivos_margen_lag2/mcuentas_saldo_lag1	0.000859851980600791	0.00102892880602461	0.00173541583233213
mcuentas_saldo_delta2/mcuentas_saldo_delta1/Master_fechaalta_lag1/ctrx_quarter_delta1	0.000856295163200682	0.00089252614293962	0.00200240288346015
mrentabilidad_annual_delta1/Visa_mpagominimo_lag2/chomebanking_transacciones_lag1	0.000855333436463091	0.00115071825678735	0.00140168201842211
mrentabilidad/cliente_antiguedad_lag2/cliente_antiguedad_delta1/mcuentas_saldo_delta1/Visa_mpagominimo_lag1	0.000854238367213586	0.00092958827038267	0.00186890935789614
mrentabilidad_delta2/mcuenta_corriente_lag2/kmes_lag1/mcomisiones/kmes_delta1	0.000854070440383007	0.000769903946204216	0.0013349352556401
mcuentas_saldo_lag2/chomebanking_transacciones_lag2/mtarjeta_visa_consumo_delta2	0.000852148564883735	0.0013133925758118	0.00206914964624216
mcomisiones_lag2/mcomisiones_delta1	0.000851921154426986	0.00140955571353775	0.00153517554398612
mcuentas_saldo_delta1/Visa_mpagominimo_lag1	0.000850958355260004	0.00164240614156777	0.00200240288346015
mrentabilidad_annual_lag1/mcuentas_saldo_lag2	0.000846735279957611	0.00084073948856885	0.00180216259511414
